name,city,state,url,website,buy_link,phone,email,type,notes,prices,source,source_url
Tabb Textile Company Inc.,Opelika,AL,https://textileconnect.com/directory/tabb-textile-company-inc/,https://textileconnect.com/directory/tabb-textile-company-inc/,https://textileconnect.com/directory/tabb-textile-company-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tableskirts Etc Inc.,Spartanburg,SC,https://textileconnect.com/directory/tableskirts-etc-inc/,https://textileconnect.com/directory/tableskirts-etc-inc/,https://textileconnect.com/directory/tableskirts-etc-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
TACARM LLC,Fayetteville,NC,https://textileconnect.com/directory/tacarm-llc/,https://textileconnect.com/directory/tacarm-llc/,https://textileconnect.com/directory/tacarm-llc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Taconic,Petersburg,NY,https://textileconnect.com/directory/taconic/,https://textileconnect.com/directory/taconic/,https://textileconnect.com/directory/taconic/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Taffer Textile Machinery Inc,"Easley, SC",SC,https://textileconnect.com/directory/taffer-textile-machinery-inc/,https://textileconnect.com/directory/taffer-textile-machinery-inc/,https://textileconnect.com/directory/taffer-textile-machinery-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
"Taiji Group USA, Inc.",Conover,NC,https://textileconnect.com/directory/taiji-group-usa-inc/,https://textileconnect.com/directory/taiji-group-usa-inc/,https://textileconnect.com/directory/taiji-group-usa-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tailored Chemical Products Inc.,Hickory,NC,https://textileconnect.com/directory/tailored-chemical-products-inc/,https://textileconnect.com/directory/tailored-chemical-products-inc/,https://textileconnect.com/directory/tailored-chemical-products-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tailored Foam Inc.,Hickory,NC,https://textileconnect.com/directory/tailored-foam-inc/,https://textileconnect.com/directory/tailored-foam-inc/,https://textileconnect.com/directory/tailored-foam-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Takata Restraint Systems,Greensboro,NC,https://textileconnect.com/directory/takata-restraint-systems/,https://textileconnect.com/directory/takata-restraint-systems/,https://textileconnect.com/directory/takata-restraint-systems/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Talent Sport Inc,High Point,NC,https://textileconnect.com/directory/talent-sport-inc/,https://textileconnect.com/directory/talent-sport-inc/,https://textileconnect.com/directory/talent-sport-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tamrods,Gastonia,NC,https://textileconnect.com/directory/tamrods/,https://textileconnect.com/directory/tamrods/,https://textileconnect.com/directory/tamrods/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tandematic,Lexington,NC,https://textileconnect.com/directory/tandematic/,https://textileconnect.com/directory/tandematic/,https://textileconnect.com/directory/tandematic/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tango Inc,Vienna,VA,https://textileconnect.com/directory/tango-inc/,https://textileconnect.com/directory/tango-inc/,https://textileconnect.com/directory/tango-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tanner Co,Rutherfordton,NC,https://textileconnect.com/directory/tanner-co/,https://textileconnect.com/directory/tanner-co/,https://textileconnect.com/directory/tanner-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tape Craft Corp.,Oxford,AL,https://textileconnect.com/directory/tape-craft-corp/,https://textileconnect.com/directory/tape-craft-corp/,https://textileconnect.com/directory/tape-craft-corp/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tapestries II,High Point,NC,https://textileconnect.com/directory/tapestries-ii/,https://textileconnect.com/directory/tapestries-ii/,https://textileconnect.com/directory/tapestries-ii/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tara Grinna Swimwear,Conway,SC,https://textileconnect.com/directory/tara-grinna-swimwear/,https://textileconnect.com/directory/tara-grinna-swimwear/,https://textileconnect.com/directory/tara-grinna-swimwear/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tarason Packaging LLC,Conover,NC,https://textileconnect.com/directory/tarason-packaging-llc/,https://textileconnect.com/directory/tarason-packaging-llc/,https://textileconnect.com/directory/tarason-packaging-llc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tarheel Cotton Co,Merry Hill,NC,https://textileconnect.com/directory/tarheel-cotton-co/,https://textileconnect.com/directory/tarheel-cotton-co/,https://textileconnect.com/directory/tarheel-cotton-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tarheel Distributors,Sanford,NC,https://textileconnect.com/directory/tarheel-distributors/,https://textileconnect.com/directory/tarheel-distributors/,https://textileconnect.com/directory/tarheel-distributors/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tar Heel Warping & Co,Burlington,NC,https://textileconnect.com/directory/tar-heel-warping-co/,https://textileconnect.com/directory/tar-heel-warping-co/,https://textileconnect.com/directory/tar-heel-warping-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tassel Depot,Deerfield Beach,FL,https://textileconnect.com/directory/tassel-depot/,https://textileconnect.com/directory/tassel-depot/,https://textileconnect.com/directory/tassel-depot/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tastex Corporation,Central Falls,RI,https://textileconnect.com/directory/tastex-corporation/,https://textileconnect.com/directory/tastex-corporation/,https://textileconnect.com/directory/tastex-corporation/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tatran Textiles Inc,Spartanburg,SC,https://textileconnect.com/directory/tatran-textiles-inc/,https://textileconnect.com/directory/tatran-textiles-inc/,https://textileconnect.com/directory/tatran-textiles-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Tawk Chawk,Charlotte,NC,https://textileconnect.com/directory/tawk-chawk/,https://textileconnect.com/directory/tawk-chawk/,https://textileconnect.com/directory/tawk-chawk/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Taylor King Furniture,Taylorsville,NC,https://textileconnect.com/directory/taylor-king-furniture/,https://textileconnect.com/directory/taylor-king-furniture/,https://textileconnect.com/directory/taylor-king-furniture/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Taylor Togs Inc – Micaville,Micaville,NC,https://textileconnect.com/directory/taylor-togs-inc-micaville/,https://textileconnect.com/directory/taylor-togs-inc-micaville/,https://textileconnect.com/directory/taylor-togs-inc-micaville/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Taylor Togs Inc – Taylorsville,Taylorsville,NC,https://textileconnect.com/directory/taylor-togs-inc-taylorsville/,https://textileconnect.com/directory/taylor-togs-inc-taylorsville/,https://textileconnect.com/directory/taylor-togs-inc-taylorsville/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
TBC Corporation,Palm Beach Gardens,FL,https://textileconnect.com/directory/tbc-corporation/,https://textileconnect.com/directory/tbc-corporation/,https://textileconnect.com/directory/tbc-corporation/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
TC2,Cary,NC,https://textileconnect.com/directory/tc2/,https://textileconnect.com/directory/tc2/,https://textileconnect.com/directory/tc2/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
TC2 Labs LLC,Apex,NC,https://textileconnect.com/directory/tc2-labs-llc/,https://textileconnect.com/directory/tc2-labs-llc/,https://textileconnect.com/directory/tc2-labs-llc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Teamwork Inc.,Haw River,NC,https://textileconnect.com/directory/teamwork-inc/,https://textileconnect.com/directory/teamwork-inc/,https://textileconnect.com/directory/teamwork-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Technicacon LLC,Plymouth,MI,https://textileconnect.com/directory/technicacon-llc/,https://textileconnect.com/directory/technicacon-llc/,https://textileconnect.com/directory/technicacon-llc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Technical Association of the Pulp & Paper Industry,Norcross,GA,https://textileconnect.com/directory/technical-association-of-the-pulp-paper-industry/,https://textileconnect.com/directory/technical-association-of-the-pulp-paper-industry/,https://textileconnect.com/directory/technical-association-of-the-pulp-paper-industry/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Technical Coating International,Leland,NC,https://textileconnect.com/directory/technical-coating-international/,https://textileconnect.com/directory/technical-coating-international/,https://textileconnect.com/directory/technical-coating-international/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Technical Equipment Co,"Greenville, SC",SC,https://textileconnect.com/directory/technical-equipment-co/,https://textileconnect.com/directory/technical-equipment-co/,https://textileconnect.com/directory/technical-equipment-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
Technical Fibre Products Inc.,Schenectady,NY,https://textileconnect.com/directory/technical-fibre-products-inc/,https://textileconnect.com/directory/technical-fibre-products-inc/,https://textileconnect.com/directory/technical-fibre-products-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,Contact for quote,Textile Connect,https://textileconnect.com/directory/
