name,city,state,url,website,buy_link,phone,email,type,notes,products,source,source_url,prices
Yin USA,Dallas,TX,https://textileconnect.com/directory/yin-usa/,https://textileconnect.com/directory/yin-usa/,https://textileconnect.com/directory/yin-usa/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
"YKK USA, Inc.",Macon,GA,https://textileconnect.com/directory/ykk-usa-inc/,https://textileconnect.com/directory/ykk-usa-inc/,https://textileconnect.com/directory/ykk-usa-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
YKKUSA Inc (Greensboro),Greensboro,NC,https://textileconnect.com/directory/ykkusa-inc-greensboro/,https://textileconnect.com/directory/ykkusa-inc-greensboro/,https://textileconnect.com/directory/ykkusa-inc-greensboro/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
YLI Corp,Rock Hill,SC,https://textileconnect.com/directory/yli-corp/,https://textileconnect.com/directory/yli-corp/,https://textileconnect.com/directory/yli-corp/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Yolanda’s Sewing Basket,High Point,NC,https://textileconnect.com/directory/yolandas-sewing-basket/,https://textileconnect.com/directory/yolandas-sewing-basket/,https://textileconnect.com/directory/yolandas-sewing-basket/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
York Distribution Svc,High Point,NC,https://textileconnect.com/directory/york-distribution-svc/,https://textileconnect.com/directory/york-distribution-svc/,https://textileconnect.com/directory/york-distribution-svc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Young Dress Maker & Alterations,Charlotte,NC,https://textileconnect.com/directory/young-dress-maker-alterations/,https://textileconnect.com/directory/young-dress-maker-alterations/,https://textileconnect.com/directory/young-dress-maker-alterations/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Young Trading,Lexington,NC,https://textileconnect.com/directory/young-trading/,https://textileconnect.com/directory/young-trading/,https://textileconnect.com/directory/young-trading/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Your Premium Products de Honduras S.A. de C.V.,,,https://textileconnect.com/directory/your-premium-products-de-honduras-s-a-de-c-v/,https://textileconnect.com/directory/your-premium-products-de-honduras-s-a-de-c-v/,https://textileconnect.com/directory/your-premium-products-de-honduras-s-a-de-c-v/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
YU Apparel Corporation/YOU Compression Wear,Conover,NC,https://textileconnect.com/directory/yu-apparel-corporation-you-compression-wear/,https://textileconnect.com/directory/yu-apparel-corporation-you-compression-wear/,https://textileconnect.com/directory/yu-apparel-corporation-you-compression-wear/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Yukiya 2,Spring Lake,NC,https://textileconnect.com/directory/yukiya-2/,https://textileconnect.com/directory/yukiya-2/,https://textileconnect.com/directory/yukiya-2/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Yvonne’s Alterations Shop,Hickory,NC,https://textileconnect.com/directory/yvonnes-alterations-shop/,https://textileconnect.com/directory/yvonnes-alterations-shop/,https://textileconnect.com/directory/yvonnes-alterations-shop/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Z-Tex Inc,High Point,NC,https://textileconnect.com/directory/z-tex-inc/,https://textileconnect.com/directory/z-tex-inc/,https://textileconnect.com/directory/z-tex-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zabcord S.A. de C.V.,,,https://textileconnect.com/directory/zabcord-s-a-de-c-v/,https://textileconnect.com/directory/zabcord-s-a-de-c-v/,https://textileconnect.com/directory/zabcord-s-a-de-c-v/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zach Hosiery,Thomasville,NC,https://textileconnect.com/directory/zach-hosiery/,https://textileconnect.com/directory/zach-hosiery/,https://textileconnect.com/directory/zach-hosiery/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zambaiti USA Inc,Spartanburg,SC,https://textileconnect.com/directory/zambaiti-usa-inc/,https://textileconnect.com/directory/zambaiti-usa-inc/,https://textileconnect.com/directory/zambaiti-usa-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zebra Custom Designs,Sumter,SC,https://textileconnect.com/directory/zebra-custom-designs/,https://textileconnect.com/directory/zebra-custom-designs/,https://textileconnect.com/directory/zebra-custom-designs/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zenith Engraving Co Inc,Chester,SC,https://textileconnect.com/directory/zenith-engraving-co-inc/,https://textileconnect.com/directory/zenith-engraving-co-inc/,https://textileconnect.com/directory/zenith-engraving-co-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zenobia Studio,Asheville,NC,https://textileconnect.com/directory/zenobia-studio/,https://textileconnect.com/directory/zenobia-studio/,https://textileconnect.com/directory/zenobia-studio/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zens Manufacturing Inc.,"Milwauke, WI",WI,https://textileconnect.com/directory/zens-manufacturing-inc/,https://textileconnect.com/directory/zens-manufacturing-inc/,https://textileconnect.com/directory/zens-manufacturing-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
"Zeus, Inc.",Orangeburg,SC,https://textileconnect.com/directory/zeus-inc/,https://textileconnect.com/directory/zeus-inc/,https://textileconnect.com/directory/zeus-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zibo’s Inc,High Point,NC,https://textileconnect.com/directory/zibos-inc/,https://textileconnect.com/directory/zibos-inc/,https://textileconnect.com/directory/zibos-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zilingo Pte Ltd (Singapore),15-24/25,,https://textileconnect.com/directory/zilingo-pte-ltd-singapore/,https://textileconnect.com/directory/zilingo-pte-ltd-singapore/,https://textileconnect.com/directory/zilingo-pte-ltd-singapore/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zimmer America Corporation,Cowpens,SC,https://textileconnect.com/directory/zimmer-america-corporation/,https://textileconnect.com/directory/zimmer-america-corporation/,https://textileconnect.com/directory/zimmer-america-corporation/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zimmer Carolinas,Cary,NC,https://textileconnect.com/directory/zimmer-carolinas/,https://textileconnect.com/directory/zimmer-carolinas/,https://textileconnect.com/directory/zimmer-carolinas/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zimmerman Co,Columbia,SC,https://textileconnect.com/directory/zimmerman-co/,https://textileconnect.com/directory/zimmerman-co/,https://textileconnect.com/directory/zimmerman-co/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zimmer Orthopaedic Surgical,Statesville,NC,https://textileconnect.com/directory/zimmer-orthopaedic-surgical/,https://textileconnect.com/directory/zimmer-orthopaedic-surgical/,https://textileconnect.com/directory/zimmer-orthopaedic-surgical/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zipper Consultants & Zipper,Raleigh,NC,https://textileconnect.com/directory/zipper-consultants-zipper/,https://textileconnect.com/directory/zipper-consultants-zipper/,https://textileconnect.com/directory/zipper-consultants-zipper/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zipper Cord Corp.,Allentown,PA,https://textileconnect.com/directory/zipper-cord-corp/,https://textileconnect.com/directory/zipper-cord-corp/,https://textileconnect.com/directory/zipper-cord-corp/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zucker Feather Products,California,MO,https://textileconnect.com/directory/zucker-feather-products/,https://textileconnect.com/directory/zucker-feather-products/,https://textileconnect.com/directory/zucker-feather-products/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
"Zuiko, Inc.",Norcross,GA,https://textileconnect.com/directory/zuiko-inc/,https://textileconnect.com/directory/zuiko-inc/,https://textileconnect.com/directory/zuiko-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Zust Inc,Spartanburg,SC,https://textileconnect.com/directory/zust-inc/,https://textileconnect.com/directory/zust-inc/,https://textileconnect.com/directory/zust-inc/,,,manufacturer,Textile Connect: apparel-and-product-manufacturing,,Textile Connect,https://textileconnect.com/directory/,Contact for quote
Stitch K,"Stitch K 
 
							   Los Angeles",CA,https://www.stitchk.com/,https://www.stitchk.com/,https://www.stitchk.com/,323,,cut_and_sew,Cotton Inc cut & sew,,Cotton Incorporated,https://www.cottoninc.com/quality-products/textile-sourcing/cut-and-sew/,Contact for quote
First Avenue Manufacturing,"First Avenue Manufacturing 
 
							   Thomson",GA,https://www.usa-linens.com,https://www.usa-linens.com,https://www.usa-linens.com,,,cut_and_sew,Cotton Inc cut & sew,,Cotton Incorporated,https://www.cottoninc.com/quality-products/textile-sourcing/cut-and-sew/,Contact for quote
Topps Safety Apparel Inc.,Rochester,IN,http://www.toppssafetyapparel.com/,http://www.toppssafetyapparel.com/,http://www.toppssafetyapparel.com/,574,,cut_and_sew,Cotton Inc cut & sew,,Cotton Incorporated,https://www.cottoninc.com/quality-products/textile-sourcing/cut-and-sew/,Contact for quote
JOMEL Seams Reasonable,"JOMEL Seams Reasonable 
 
							   Burkesville",KY,https://jomel.net/,https://jomel.net/,https://jomel.net/,973,,cut_and_sew,Cotton Inc cut & sew,,Cotton Incorporated,https://www.cottoninc.com/quality-products/textile-sourcing/cut-and-sew/,Contact for quote
"Hillside, NJ",Hillside,NJ,https://jomel.net/,https://jomel.net/,https://jomel.net/,973,,cut_and_sew,Cotton Inc cut & sew,,Cotton Incorporated,https://www.cottoninc.com/quality-products/textile-sourcing/cut-and-sew/,Contact for quote
Fire-Dex,"South Progress Drive 
Medina",OH,https://www.firedex.com/,https://www.firedex.com/,https://www.firedex.com/,330,,cut_and_sew,Cotton Inc cut & sew,,Cotton Incorporated,https://www.cottoninc.com/quality-products/textile-sourcing/cut-and-sew/,Contact for quote
"Sarah Lynn Sportswear, Inc.",Allentown,PA,http://www.slsportswear.com/,http://www.slsportswear.com/,http://www.slsportswear.com/,610,,cut_and_sew,Cotton Inc cut & sew,,Cotton Incorporated,https://www.cottoninc.com/quality-products/textile-sourcing/cut-and-sew/,Contact for quote
Monalisa Manufacturing,"East Green Street  
Allentown",PA,http://www.monalisamfg.com/,http://www.monalisamfg.com/,http://www.monalisamfg.com/,610,,cut_and_sew,Cotton Inc cut & sew,,Cotton Incorporated,https://www.cottoninc.com/quality-products/textile-sourcing/cut-and-sew/,Contact for quote
